Word,IsNeologism,DensityAtRadius0.550,GrowthMonotonicityAtRadius0.550,GrowthSlopeAtRadius0.550,DensityAtRadius0.525,GrowthMonotonicityAtRadius0.525,GrowthSlopeAtRadius0.525,DensityAtRadius0.500,GrowthMonotonicityAtRadius0.500,GrowthSlopeAtRadius0.500,DensityAtRadius0.475,GrowthMonotonicityAtRadius0.475,GrowthSlopeAtRadius0.475,DensityAtRadius0.450,GrowthMonotonicityAtRadius0.450,GrowthSlopeAtRadius0.450,DensityAtRadius0.425,GrowthMonotonicityAtRadius0.425,GrowthSlopeAtRadius0.425,DensityAtRadius0.400,GrowthMonotonicityAtRadius0.400,GrowthSlopeAtRadius0.400,DensityAtRadius0.375,GrowthMonotonicityAtRadius0.375,GrowthSlopeAtRadius0.375,DensityAtRadius0.350,GrowthMonotonicityAtRadius0.350,GrowthSlopeAtRadius0.350
constituents,0,1.0986122886681098,0.7378647873726218,9.089064798760641e-08,1.0986122886681098,0.7378647873726218,9.089064798760641e-08,1.0986122886681098,0.7378647873726218,9.089064798760641e-08,1.791759469228055,0.19999999999999998,-1.5044824653011653e-06,2.1972245773362196,0.19999999999999998,-9.363673859061384e-07,2.302585092994046,0.19999999999999998,-8.283621690208921e-07,2.5649493574615367,0.19999999999999998,-7.97277344111006e-07,3.1354942159291497,-0.39999999999999997,-6.670375254545486e-07,3.6109179126442243,-0.39999999999999997,-7.307969021506562e-07
dabbing,1,1.6094379124341003,-0.19999999999999998,1.0872237372773156e-07,2.1972245773362196,-0.19999999999999998,8.371179929374372e-08,2.4849066497880004,0.39999999999999997,1.1247943603215884e-07,2.9444389791664403,0.39999999999999997,8.316209728740599e-08,3.295836866004329,0.39999999999999997,5.553297129666551e-08,3.7376696182833684,-0.19999999999999998,-9.441973403380634e-08,4.0943445622221,-0.19999999999999998,-1.0986751155669986e-07,4.382026634673881,-0.19999999999999998,-8.459429288750569e-08,4.770684624465665,-0.19999999999999998,-8.534386641923769e-08
loling,0,3.091042453358316,0.19999999999999998,-1.1440441312506333e-07,3.58351893845611,0.19999999999999998,-1.242834433834557e-07,3.871201010907891,-0.7999999999999999,-4.206916086165265e-07,4.0943445622221,-0.7999999999999999,-1.0865997918229017e-06,4.3694478524670215,-0.7999999999999999,-8.743347461708778e-07,4.663439094112067,-0.7999999999999999,-5.898352129828983e-07,4.919980925828125,-0.7999999999999999,-4.962598104661296e-07,5.247024072160486,0.7999999999999999,5.3043616813153756e-06,5.480638923341991,0.7999999999999999,4.233287639827602e-06
asab,1,2.302585092994046,0.7999999999999999,4.219611625698228e-07,2.302585092994046,0.7999999999999999,4.219611625698228e-07,2.6390573296152584,1.0,4.0491593116585007e-07,2.6390573296152584,1.0,4.0491593116585007e-07,2.772588722239781,1.0,3.5504518234847643e-07,2.9444389791664403,0.7999999999999999,3.131990842621479e-07,3.1354942159291497,0.7999999999999999,3.049326855551714e-07,3.332204510175204,0.19999999999999998,-1.5711129871408181e-07,3.6109179126442243,0.39999999999999997,3.2825258078632195e-07
lmaaoo,0,6.035481432524756,0.7999999999999999,1.4829794574480592e-06,6.317164686747284,0.6000000000000001,1.1665424457022345e-06,6.492239835020471,0.6000000000000001,1.0322674714683337e-06,6.690842277418564,0.6000000000000001,8.968386372429671e-07,6.88653164253051,0.6000000000000001,8.114293166106284e-07,7.084226422097916,0.7999999999999999,7.305951851461399e-07,7.2640301428995295,0.7999999999999999,7.168858365687386e-07,7.4413203897176174,0.7999999999999999,7.699563928198595e-07,7.638679823876112,0.7999999999999999,7.145539367138003e-07
grift,1,0.0,NaN,NaN,0.6931471805599453,0.7378647873726218,8.762562850481476e-08,1.3862943611198906,0.9486832980505139,1.0684634998821026e-07,1.9459101490553132,-0.39999999999999997,-2.629244346288403e-07,2.302585092994046,-1.0,-1.6054440219724262e-07,2.833213344056216,0.39999999999999997,3.8054990216951423e-07,3.091042453358316,0.39999999999999997,3.2035471830819976e-07,3.5263605246161616,0.39999999999999997,2.698764959136341e-07,3.871201010907891,0.7999999999999999,2.0532024435413778e-07
marxist,0,3.1354942159291497,NaN,NaN,3.4011973816621555,-0.39999999999999997,-9.611763388693931e-08,3.828641396489095,-0.39999999999999997,-4.7503499801053056e-08,4.0943445622221,0.19999999999999998,2.6146993304096424e-09,4.330733340286331,-0.39999999999999997,-5.951881173629225e-08,4.605170185988092,-0.39999999999999997,-3.576189884212706e-08,4.795790545596741,0.19999999999999998,-1.0235513678318695e-08,5.003946305945459,-0.19999999999999998,-1.0890390916583086e-10,5.225746673713202,-0.39999999999999997,-1.8116460835101538e-07
wonpil,1,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,1.3862943611198906,0.9486832980505139,8.226173428343357e-08,2.3978952727983707,1.0,1.534380972989544e-07,2.8903717578961645,1.0,3.769042768916177e-07,3.6888794541139363,1.0,2.341707509111916e-07,4.290459441148391,1.0,7.921162342740525e-08,4.890349128221754,1.0,1.034249881432481e-07
eunhyuk,0,4.007333185232471,NaN,NaN,4.127134385045092,NaN,NaN,4.189654742026425,NaN,NaN,4.330733340286331,0.7999999999999999,2.722105986047257e-07,4.442651256490317,0.7999999999999999,2.666200979163926e-07,4.574710978503383,0.7999999999999999,2.5714637272219635e-07,4.736198448394496,0.7999999999999999,2.175370149884435e-07,4.969813299576001,0.7999999999999999,1.9500133810951405e-07,5.187385805840755,0.7999999999999999,2.13145235285022e-07
seokmin,1,3.7376696182833684,0.9486832980505139,1.461309158645526e-07,4.02535169073515,0.7999999999999999,1.636846294081818e-07,4.204692619390966,0.7999999999999999,1.6617956910470552e-07,4.465908118654584,0.7999999999999999,1.5635018323302625e-07,4.718498871295094,0.7999999999999999,1.987765689809529e-07,4.859812404361672,0.7999999999999999,1.8507039538927065e-07,5.093750200806762,0.7999999999999999,1.6108536813087517e-07,5.327876168789581,0.7999999999999999,1.2629871608811947e-07,5.68697535633982,0.7999999999999999,1.1838881665484393e-07
