Word,IsNeologism,DensityAtRadius0.550,GrowthMonotonicityAtRadius0.550,GrowthSlopeAtRadius0.550,DensityAtRadius0.525,GrowthMonotonicityAtRadius0.525,GrowthSlopeAtRadius0.525,DensityAtRadius0.500,GrowthMonotonicityAtRadius0.500,GrowthSlopeAtRadius0.500,DensityAtRadius0.475,GrowthMonotonicityAtRadius0.475,GrowthSlopeAtRadius0.475,DensityAtRadius0.450,GrowthMonotonicityAtRadius0.450,GrowthSlopeAtRadius0.450,DensityAtRadius0.425,GrowthMonotonicityAtRadius0.425,GrowthSlopeAtRadius0.425,DensityAtRadius0.400,GrowthMonotonicityAtRadius0.400,GrowthSlopeAtRadius0.400,DensityAtRadius0.375,GrowthMonotonicityAtRadius0.375,GrowthSlopeAtRadius0.375,DensityAtRadius0.350,GrowthMonotonicityAtRadius0.350,GrowthSlopeAtRadius0.350
exo,1,3.2188758248682006,1.0,4.966911267350482e-07,3.7612001156935624,1.0,4.209965755416517e-07,4.219507705176107,1.0,3.6478585214974565e-07,4.61512051684126,0.7999999999999999,3.0630508355153846e-07,4.852030263919617,0.7999999999999999,2.700105132043364e-07,5.123963979403259,0.7999999999999999,2.397077700045679e-07,5.407171771460119,1.0,2.647964182543667e-07,5.777652323222656,1.0,3.119047106451864e-07,6.335054251498059,1.0,4.815977356978589e-07
rtrt,0,4.867534450455582,0.39999999999999997,6.591563889907343e-05,5.517452896464707,0.39999999999999997,3.4360553085054294e-05,6.013715156042802,0.39999999999999997,2.0957657017663503e-05,6.489204931325317,0.39999999999999997,1.2159618685855477e-05,6.8966943316227125,0.39999999999999997,8.349939750906764e-06,7.2909747781429814,0.39999999999999997,7.229781415085453e-06,7.679251425953058,0.39999999999999997,5.070685478041103e-06,8.047509510981422,0.39999999999999997,3.8386186153334865e-06,8.388222810119277,0.39999999999999997,3.294039204288941e-06
insta,1,1.791759469228055,0.7999999999999999,1.142181686203958e-05,2.0794415416798357,0.7999999999999999,8.251083937359246e-06,2.833213344056216,0.7999999999999999,2.735123800517085e-06,3.258096538021482,0.7999999999999999,1.9414560014692752e-06,3.7376696182833684,-0.39999999999999997,-9.24682288608183e-06,4.430816798843313,-0.39999999999999997,-4.701044862155914e-06,5.10594547390058,-0.39999999999999997,-2.943807009887904e-06,5.730099782973574,-0.39999999999999997,-2.3637347044351094e-06,6.22455842927536,-0.39999999999999997,-1.6050825583787685e-06
bbm,0,3.044522437723423,0.7999999999999999,7.229190568960851e-07,3.4339872044851463,0.6000000000000001,1.6751579380766151e-06,3.784189633918261,0.6000000000000001,1.0180097272724872e-06,4.276666119016055,0.6000000000000001,7.340169689919726e-07,4.718498871295094,0.7999999999999999,2.7014254401860534e-06,5.342334251964811,0.7999999999999999,6.556110992359693e-06,6.052089168924417,1.0,3.243086693247431e-06,6.86484777797086,1.0,2.1738975622348703e-06,7.566828479208331,0.7999999999999999,1.5040221777026274e-06
selfie,1,1.0986122886681098,0.6000000000000001,6.5347507213682755e-06,1.791759469228055,0.0,2.1226924106330955e-06,2.0794415416798357,0.0,1.567697893206813e-06,2.302585092994046,-0.7999999999999999,-5.340171063848455e-06,2.6390573296152584,-0.7999999999999999,-3.122016958449845e-06,3.1354942159291497,-0.7999999999999999,-2.026831556927377e-06,3.5263605246161616,-0.39999999999999997,-7.237604136282063e-07,4.23410650459726,-0.39999999999999997,-1.483303551094067e-06,4.882801922586371,-0.39999999999999997,-1.2008351680694553e-06
twitpic,0,1.9459101490553132,0.39999999999999997,1.7675078703199963e-06,2.4849066497880004,-0.7999999999999999,-4.282138850107575e-06,2.833213344056216,-0.39999999999999997,-1.1156506371306546e-06,3.2188758248682006,-0.39999999999999997,-6.871674435723865e-07,3.6375861597263857,-0.39999999999999997,-1.1912136772224998e-06,4.0943445622221,0.39999999999999997,6.432627793942349e-07,4.564348191467836,-0.19999999999999998,2.4531609269853456e-07,5.303304908059076,-0.19999999999999998,2.0332123450665154e-07,6.073044534100405,0.7999999999999999,2.7075231791574514e-06
mutuals,1,1.0986122886681098,0.7999999999999999,0.00016080531844424518,1.6094379124341003,0.7999999999999999,7.997816562244008e-05,2.4849066497880004,0.7999999999999999,2.9205686782452667e-05,2.9444389791664403,0.7999999999999999,1.759918440644631e-05,3.4965075614664802,0.7999999999999999,9.956588739075897e-06,4.143134726391533,0.7999999999999999,5.419798822368989e-06,4.68213122712422,0.7999999999999999,3.719278379923749e-06,5.278114659230517,0.7999999999999999,2.435581499882614e-06,5.805134968916488,0.7999999999999999,2.545063016515929e-06
beliebers,0,3.091042453358316,0.7999999999999999,9.287732923265623e-06,3.6109179126442243,0.7999999999999999,5.838095250636706e-06,4.0943445622221,0.7999999999999999,5.686667566771062e-06,4.605170185988092,1.0,4.303889113097065e-06,4.983606621708336,1.0,3.237226112571738e-06,5.3230099791384085,1.0,2.820548046576843e-06,5.683579767338681,1.0,2.2420798418275488e-06,6.100318952020064,1.0,1.647912994286905e-06,6.551080335043404,1.0,1.6038062111338992e-06
ps4,1,3.7612001156935624,-1.0,-9.907457906598458e-06,4.31748811353631,-1.0,-7.6772798949604e-06,4.875197323201151,-1.0,-3.740663231384064e-06,5.293304824724492,-0.7999999999999999,-2.6524980945188734e-06,5.75890177387728,-0.7999999999999999,-1.9264274110547593e-06,6.12029741895095,-0.7999999999999999,-1.8459824617653093e-06,6.466144724237619,-0.7999999999999999,-1.6372992616322164e-06,6.807934943699926,-0.7999999999999999,-1.2540975376369263e-06,7.155396301896734,-0.7999999999999999,-1.0434113641362789e-06
droid,0,4.356708826689592,0.7999999999999999,1.9796166052266627e-06,4.897839799950911,0.6000000000000001,1.1477388523606746e-06,5.278114659230517,0.6000000000000001,8.540743572660923e-07,5.58724865840025,0.6000000000000001,7.233882984842678e-07,5.8805329864007,-0.39999999999999997,2.299164518813052e-07,6.2324480165505225,0.0,1.0265576887342372e-07,6.555356891810665,-0.39999999999999997,-3.0006730462144364e-07,6.843749949006225,-0.7999999999999999,-6.958915526558035e-07,7.1770187659099,-0.7999999999999999,-1.264012744367847e-06
